,Bureau of Meteorology station number,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C),Date,Temperature Range
945,9225,0,19.5,5,4/08/1995,14.5
946,9225,0,19.1,7,5/08/1995,12.1
947,9225,0,19.3,8,6/08/1995,11.3
948,9225,0,21.2,11,7/08/1995,10.2
949,9225,0,17,11,8/08/1995,6
950,9225,23.2,19.5,11,9/08/1995,8.5
951,9225,5.2,20,13,10/08/1995,7
952,9225,2,21.1,13,11/08/1995,8.1
953,9225,4.8,19,10,12/08/1995,9
954,9225,13.6,17.9,11,13/08/1995,6.9
955,9225,0,21.5,6,14/08/1995,15.5
956,9225,0,21.4,9,15/08/1995,12.4
957,9225,0,20.3,11,16/08/1995,9.3
958,9225,1.8,19.2,15,17/08/1995,4.2
959,9225,0,19.8,8,18/08/1995,11.8
960,9225,3.8,18.4,10,19/08/1995,8.4
961,9225,5.2,17.3,4,20/08/1995,13.3
962,9225,0.6,18.3,9,21/08/1995,9.3
963,9225,3.4,18.5,13,22/08/1995,5.5
964,9225,0.8,19.1,14,23/08/1995,5.1
965,9225,5.4,15.2,12,24/08/1995,3.2
966,9225,0.8,17.1,7,25/08/1995,10.1
967,9225,12.2,19.2,13,26/08/1995,6.2
968,9225,0,23,7,27/08/1995,16
969,9225,0,25.4,7,28/08/1995,18.4
970,9225,0,20,11,29/08/1995,9
971,9225,1,14.8,9,30/08/1995,5.8
972,9225,0,17.3,3,31/08/1995,14.3
973,9225,0,18.7,7,1/09/1995,11.7
974,9225,0,20.5,7,2/09/1995,13.5
975,9225,25.6,20,11,3/09/1995,9
976,9225,1.6,21.5,11,4/09/1995,10.5
977,9225,0.6,24.1,12,5/09/1995,12.1
978,9225,30.2,19.4,14,6/09/1995,5.4
979,9225,7.4,20,13,7/09/1995,7
980,9225,0,19.5,,8/09/1995,19.5
981,9225,0.4,19.1,13,9/09/1995,6.1
982,9225,0.2,19.8,7,10/09/1995,12.8
983,9225,0,21.5,7,11/09/1995,14.5
984,9225,0.8,19.7,12,12/09/1995,7.7
985,9225,10.2,17.8,7,13/09/1995,10.8
986,9225,0,19,7,14/09/1995,12
987,9225,0,21.1,7,15/09/1995,14.1
988,9225,0,25.2,7,16/09/1995,18.2
989,9225,0,19.7,13,17/09/1995,6.7
990,9225,1.6,20.3,15,18/09/1995,5.3
991,9225,2,20.5,11,19/09/1995,9.5
992,9225,1.2,18.6,13,20/09/1995,5.6
993,9225,0,19.6,6,21/09/1995,13.6
994,9225,0,20,9,22/09/1995,11
995,9225,0,21.9,9,23/09/1995,12.9
996,9225,0,26.5,11,24/09/1995,15.5
997,9225,0,20.7,12,25/09/1995,8.7
998,9225,0,23.1,10,26/09/1995,13.1
999,9225,0.6,21.1,14,27/09/1995,7.1
1000,9225,0,19.5,13,28/09/1995,6.5
1001,9225,1.4,18.7,9,29/09/1995,9.7
1002,9225,0,18.2,8,30/09/1995,10.2
1003,9225,0,21,7,1/10/1995,14
1004,9225,0,23.6,9,2/10/1995,14.6
1005,9225,0,24.8,7,3/10/1995,17.8
1006,9225,2.4,19.6,11,4/10/1995,8.6
1007,9225,1.4,20,12,5/10/1995,8
1008,9225,0.4,21.2,11,6/10/1995,10.2
1009,9225,0,21.9,9,7/10/1995,12.9
1010,9225,0,22.2,9,8/10/1995,13.2
1011,9225,0.2,19.1,12,9/10/1995,7.1
1012,9225,0.4,20.5,9,10/10/1995,11.5
1013,9225,4.4,19.1,13,11/10/1995,6.1
1014,9225,0,20.3,7,12/10/1995,13.3
1015,9225,0,24.8,11,13/10/1995,13.8
1016,9225,0,32,16,14/10/1995,16
1017,9225,0,23.7,12,15/10/1995,11.7
1018,9225,0,29,17,16/10/1995,12
1019,9225,5.2,20.1,17,17/10/1995,3.1
1020,9225,68.2,21.9,15,18/10/1995,6.9
1021,9225,0.8,20,11,19/10/1995,9
1022,9225,0,20.8,9,20/10/1995,11.8
1023,9225,0,22.2,10,21/10/1995,12.2
1024,9225,0,24.5,10,22/10/1995,14.5
1025,9225,0,27.3,11,23/10/1995,16.3
1026,9225,0,30.1,11,24/10/1995,19.1
1027,9225,0,25.2,9,25/10/1995,16.2
1028,9225,0,27.2,12,26/10/1995,15.2
1029,9225,0,29,15,27/10/1995,14
1030,9225,0,28.7,13,28/10/1995,15.7
1031,9225,0,25.2,13,29/10/1995,12.2
1032,9225,7.4,23.3,17,30/10/1995,6.3
1033,9225,1.2,22.2,17,31/10/1995,5.2
1034,9225,4.6,20.4,15,1/11/1995,5.4
1035,9225,0,20.7,13,2/11/1995,7.7
1036,9225,2.8,22.7,11,3/11/1995,11.7
1037,9225,0,28.5,13,4/11/1995,15.5
1038,9225,0,32.4,19,5/11/1995,13.4
1039,9225,1.6,22.7,17,6/11/1995,5.7
1040,9225,1.2,22.3,16,7/11/1995,6.3
1041,9225,8.4,16,11,8/11/1995,5
1042,9225,7.6,19.3,9,9/11/1995,10.3
1043,9225,0.6,24.1,7,10/11/1995,17.1
1044,9225,0,21.2,9,11/11/1995,12.2
1045,9225,0,20.2,11,12/11/1995,9.2
1046,9225,0,25.5,11,13/11/1995,14.5
1047,9225,0,32.5,11,14/11/1995,21.5
1048,9225,0,24.7,14,15/11/1995,10.7
1049,9225,0,24,14,16/11/1995,10
1050,9225,0,25.1,13,17/11/1995,12.1
1051,9225,0,28.3,14,18/11/1995,14.3
1052,9225,0,24.8,13,19/11/1995,11.8
1053,9225,0,26.9,13,20/11/1995,13.9
1054,9225,0,31.8,15,21/11/1995,16.8
1055,9225,0,30,13,22/11/1995,17
1056,9225,0,28.7,15,23/11/1995,13.7
1057,9225,0,26.4,17,24/11/1995,9.4
1058,9225,0,21.5,16,25/11/1995,5.5
1059,9225,0.2,23,17,26/11/1995,6
1060,9225,2.8,21.8,16,27/11/1995,5.8
1061,9225,1,21.3,11,28/11/1995,10.3
1062,9225,0,22.1,15,29/11/1995,7.1
1063,9225,1.4,23.8,16,30/11/1995,7.8
1064,9225,0,27.2,13,1/12/1995,14.2
1065,9225,0,28.2,15,2/12/1995,13.2
1066,9225,0,23.2,15,3/12/1995,8.2
1067,9225,0,26.1,13,4/12/1995,13.1
1068,9225,0,31.8,14,5/12/1995,17.8
1069,9225,0,30.8,14,6/12/1995,16.8
1070,9225,0,24.9,15,7/12/1995,9.9
1071,9225,0,22.9,15,8/12/1995,7.9
1072,9225,0,26.7,13,9/12/1995,13.7
1073,9225,0,29.9,14,10/12/1995,15.9
1074,9225,0,32.4,14,11/12/1995,18.4
1075,9225,0,29,18,12/12/1995,11
1076,9225,0.8,27.5,19,13/12/1995,8.5
1077,9225,0.4,25,19,14/12/1995,6
1078,9225,0,25.4,19,15/12/1995,6.4
1079,9225,0,23.9,17,16/12/1995,6.9
1080,9225,0,25.4,18,17/12/1995,7.4
1081,9225,0,32.3,15,18/12/1995,17.3
1082,9225,0,24.5,18,19/12/1995,6.5
1083,9225,1.4,22.5,16,20/12/1995,6.5
1084,9225,0.4,24.5,15,21/12/1995,9.5
1085,9225,0,28,16,22/12/1995,12
1086,9225,0,27.7,15,23/12/1995,12.7
1087,9225,0,29.8,20,24/12/1995,9.8
1088,9225,0,28.1,19,25/12/1995,9.1
1089,9225,0,28.9,18,26/12/1995,10.9
1090,9225,0,32.3,18,27/12/1995,14.3
1091,9225,0,29.6,19,28/12/1995,10.6
1092,9225,0,29.8,18,29/12/1995,11.8
1093,9225,0,30.2,16,30/12/1995,14.2
1094,9225,0,31.1,17,31/12/1995,14.1
1095,9225,0,33.3,17,1/01/1996,16.3
1096,9225,0,39.1,20,2/01/1996,19.1
1097,9225,0,26.2,20,3/01/1996,6.2
1098,9225,0,25.3,18,4/01/1996,7.3
1099,9225,0,27,15,5/01/1996,12
1100,9225,0,34.1,19,6/01/1996,15.1
1101,9225,0,36.9,18,7/01/1996,18.9
1102,9225,0,31.5,19,8/01/1996,12.5
1103,9225,0,27.3,18,9/01/1996,9.3
1104,9225,0,26.3,17,10/01/1996,9.3
1105,9225,0,31.3,18,11/01/1996,13.3
1106,9225,0,27,16,12/01/1996,11
1107,9225,0,24.2,16,13/01/1996,8.2
1108,9225,0,27.5,14,14/01/1996,13.5
1109,9225,0,32.8,14,15/01/1996,18.8
1110,9225,0,38.1,17,16/01/1996,21.1
1111,9225,0,41.1,19,17/01/1996,22.1
1112,9225,0,28,20,18/01/1996,8
1113,9225,0,28.5,16,19/01/1996,12.5
1114,9225,0,29.5,14,20/01/1996,15.5
1115,9225,0,33.6,15,21/01/1996,18.6
1116,9225,0,36.5,19,22/01/1996,17.5
1117,9225,0,35.4,22,23/01/1996,13.4
1118,9225,0,31.2,16,24/01/1996,15.2
1119,9225,0,31.7,17,25/01/1996,14.7
1120,9225,0,26.1,15,26/01/1996,11.1
1121,9225,0,26.8,16,27/01/1996,10.8
1122,9225,0,29.4,16,28/01/1996,13.4
1123,9225,0,24.9,16,29/01/1996,8.9
1124,9225,3.2,22.8,17,30/01/1996,5.8
1125,9225,0,26.6,13,31/01/1996,13.6
1126,9225,0,33.4,17,1/02/1996,16.4
1127,9225,0,38.8,20,2/02/1996,18.8
1128,9225,0,33.8,18,3/02/1996,15.8
1129,9225,0,33.7,18,4/02/1996,15.7
1130,9225,0,33.9,20,5/02/1996,13.9
1131,9225,0,33.1,19,6/02/1996,14.1
1132,9225,0,34,22,7/02/1996,12
1133,9225,0,35,22,8/02/1996,13
1134,9225,0,37.5,23,9/02/1996,14.5
1135,9225,0,39.4,22,10/02/1996,17.4
1136,9225,0,42.4,21,11/02/1996,21.4
1137,9225,0,38.2,17,12/02/1996,21.2
1138,9225,0,34.3,21,13/02/1996,13.3
1139,9225,0,34.9,19,14/02/1996,15.9
1140,9225,0,41.9,20,15/02/1996,21.9
1141,9225,0,39.6,18,16/02/1996,21.6
1142,9225,0,31,18,17/02/1996,13
1143,9225,0,25.8,19,18/02/1996,6.8
1144,9225,0,28.4,16,19/02/1996,12.4
1145,9225,0,30,16,20/02/1996,14
1146,9225,0,35,17,21/02/1996,18
1147,9225,0,32.2,17,22/02/1996,15.2
1148,9225,0,36.7,20,23/02/1996,16.7
1149,9225,0,32.4,19,24/02/1996,13.4
1150,9225,0,39.8,19,25/02/1996,20.8
1151,9225,0,34.1,19,26/02/1996,15.1
1152,9225,0,30.5,17,27/02/1996,13.5
1153,9225,0,30.4,16,28/02/1996,14.4
1154,9225,0,33.7,19,29/02/1996,14.7
1155,9225,0,32.6,17,1/03/1996,15.6
1156,9225,0,33.1,19,2/03/1996,14.1
1157,9225,0,27.8,19,3/03/1996,8.8
1158,9225,0,26.5,17,4/03/1996,9.5
1159,9225,0,26.6,15,5/03/1996,11.6
1160,9225,0,27.6,16,6/03/1996,11.6
1161,9225,0,31,16,7/03/1996,15
1162,9225,0,39,20,8/03/1996,19
1163,9225,0,40.5,20,9/03/1996,20.5
1164,9225,0.4,24.9,19,10/03/1996,5.9
1165,9225,0,27.9,15,11/03/1996,12.9
1166,9225,0,31.8,16,12/03/1996,15.8
1167,9225,0,34.2,18,13/03/1996,16.2
1168,9225,2.4,23.9,20,14/03/1996,3.9
1169,9225,2.6,21.7,13,15/03/1996,8.7
1170,9225,0,24.8,16,16/03/1996,8.8
1171,9225,0,29.6,13,17/03/1996,16.6
1172,9225,0,26.2,15,18/03/1996,11.2
1173,9225,0,26.2,15,19/03/1996,11.2
1174,9225,0,29.3,14,20/03/1996,15.3
1175,9225,0,34.8,19,21/03/1996,15.8
1176,9225,0,25,21,22/03/1996,4
1177,9225,1.2,23.5,12,23/03/1996,11.5
1178,9225,0,24.4,13,24/03/1996,11.4
1179,9225,0,27.5,16,25/03/1996,11.5
1180,9225,0,27,15,26/03/1996,12
1181,9225,0.6,20.8,16,27/03/1996,4.8
1182,9225,2,20.8,14,28/03/1996,6.8
1183,9225,0,23.3,8,29/03/1996,15.3
1184,9225,0,26.2,10,30/03/1996,16.2
1185,9225,0,28,13,31/03/1996,15
1186,9225,0,28.7,15,1/04/1996,13.7
1187,9225,0,31.3,14,2/04/1996,17.3
1188,9225,0,30.3,16,3/04/1996,14.3
1189,9225,0,27,17,4/04/1996,10
1190,9225,0,20.6,16,5/04/1996,4.6
1191,9225,0,22.4,11,6/04/1996,11.4
1192,9225,0,27.4,10,7/04/1996,17.4
1193,9225,0,29.3,14,8/04/1996,15.3
1194,9225,0,31.3,19,9/04/1996,12.3
1195,9225,0,30.9,18,10/04/1996,12.9
1196,9225,5.8,21.3,17,11/04/1996,4.3
1197,9225,1.8,20.8,15,12/04/1996,5.8
1198,9225,4.4,23.3,11,13/04/1996,12.3
1199,9225,0,26.6,10,14/04/1996,16.6
1200,9225,0,28.8,13,15/04/1996,15.8
1201,9225,0,29.4,16,16/04/1996,13.4
1202,9225,0,33.6,18,17/04/1996,15.6
1203,9225,0,29.7,20,18/04/1996,9.7
1204,9225,1.6,22,19,19/04/1996,3
1205,9225,10.4,20.5,16,20/04/1996,4.5
1206,9225,2,21.8,5,21/04/1996,16.8
1207,9225,0,21.8,7,22/04/1996,14.8
1208,9225,0.4,20.8,7,23/04/1996,13.8
1209,9225,0,21.8,11,24/04/1996,10.8
1210,9225,0.6,22.6,13,25/04/1996,9.6
1211,9225,0,25.3,13,26/04/1996,12.3
1212,9225,0,23.9,10,27/04/1996,13.9
1213,9225,0,26.3,15,28/04/1996,11.3
1214,9225,0,28.5,15,29/04/1996,13.5
1215,9225,0,26.8,11,30/04/1996,15.8
1216,9225,0,24,15,1/05/1996,9
1217,9225,0,25.9,10,2/05/1996,15.9
1218,9225,0,26.5,11,3/05/1996,15.5
1219,9225,0,24,15,4/05/1996,9
1220,9225,2.8,22.8,12,5/05/1996,10.8
1221,9225,0,26.1,12,6/05/1996,14.1
1222,9225,0,31.2,19,7/05/1996,12.2
1223,9225,19,23.5,17,8/05/1996,6.5
1224,9225,2,23.2,16,9/05/1996,7.2
1225,9225,2.2,19.1,14,10/05/1996,5.1
1226,9225,0.4,19.2,4,11/05/1996,15.2
1227,9225,0,20.2,3,12/05/1996,17.2
1228,9225,0,21.1,5,13/05/1996,16.1
1229,9225,0,23.8,11,14/05/1996,12.8
1230,9225,0.2,20.1,15,15/05/1996,5.1
1231,9225,2.2,21.5,12,16/05/1996,9.5
1232,9225,0.8,19.2,13,17/05/1996,6.2
1233,9225,0,19.2,4,18/05/1996,15.2
1234,9225,0,20.2,4,19/05/1996,16.2
1235,9225,0,22.9,5,20/05/1996,17.9
1236,9225,0,23.1,6,21/05/1996,17.1
1237,9225,0,23.1,6,22/05/1996,17.1
1238,9225,0,23.6,7,23/05/1996,16.6
1239,9225,0,23.1,11,24/05/1996,12.1
1240,9225,0,24.7,10,25/05/1996,14.7
1241,9225,0,24.2,11,26/05/1996,13.2
1242,9225,0,22.7,5,27/05/1996,17.7
1243,9225,0,24.8,7,28/05/1996,17.8
1244,9225,0,26.7,5,29/05/1996,21.7
1245,9225,0,26.9,7,30/05/1996,19.9
1246,9225,21,19.9,14,31/05/1996,5.9
1247,9225,1.4,17.9,14,1/06/1996,3.9
1248,9225,0,21.3,8,2/06/1996,13.3
1249,9225,4,18.5,12,3/06/1996,6.5
1250,9225,0,19.2,7,4/06/1996,12.2
1251,9225,0,19.5,4,5/06/1996,15.5
1252,9225,0,19.8,3,6/06/1996,16.8
1253,9225,0,20,9,7/06/1996,11
1254,9225,0,21.3,11,8/06/1996,10.3
1255,9225,0.2,22.2,13,9/06/1996,9.2
1256,9225,9.2,22.4,13,10/06/1996,9.4
1257,9225,0.4,22.3,10,11/06/1996,12.3
1258,9225,1,21,10,12/06/1996,11
1259,9225,0,20.6,7,13/06/1996,13.6
1260,9225,0,22.7,6,14/06/1996,16.7
1261,9225,0,20.8,8,15/06/1996,12.8
1262,9225,13,18.7,13,16/06/1996,5.7
1263,9225,3.2,19.8,12,17/06/1996,7.8
1264,9225,24.2,19.9,13,18/06/1996,6.9
1265,9225,29.6,18.5,13,19/06/1996,5.5
1266,9225,39.8,18.3,12,20/06/1996,6.3
1267,9225,16.4,15.9,12,21/06/1996,3.9
1268,9225,10.6,16.6,7,22/06/1996,9.6
1269,9225,0.8,16.1,9,23/06/1996,7.1
1270,9225,6.6,15.5,8,24/06/1996,7.5
1271,9225,0,19.8,5,25/06/1996,14.8
1272,9225,0,17.9,8,26/06/1996,9.9
1273,9225,17.8,18.5,12,27/06/1996,6.5
1274,9225,15.6,19.6,13,28/06/1996,6.6
1275,9225,0.4,20.8,13,29/06/1996,7.8
1276,9225,27.2,17.9,13,30/06/1996,4.9
1277,9225,1.2,19.4,8.6,1/07/1996,10.8
1278,9225,2,20,12.4,2/07/1996,7.6
1279,9225,24,16.3,13.1,3/07/1996,3.2
1280,9225,9.2,17.9,12,4/07/1996,5.9
1281,9225,2.8,18.5,10.4,5/07/1996,8.1
1282,9225,0,21,7.7,6/07/1996,13.3
1283,9225,0,20.6,11.8,7/07/1996,8.8
1284,9225,20.6,18.3,12,8/07/1996,6.3
1285,9225,0,17.8,6.6,9/07/1996,11.2
1286,9225,0,16.3,5,10/07/1996,11.3
1287,9225,0,16.2,2.5,11/07/1996,13.7
1288,9225,0,17.5,8.4,12/07/1996,9.1
1289,9225,3.2,17,8.7,13/07/1996,8.3
1290,9225,0,15.5,10.8,14/07/1996,4.7
1291,9225,0,17.9,12.1,15/07/1996,5.8
1292,9225,11.4,19.1,13.1,16/07/1996,6
1293,9225,20.8,17.1,13.2,17/07/1996,3.9
1294,9225,6.2,17.6,12.1,18/07/1996,5.5
1295,9225,5.2,17,12.2,19/07/1996,4.8
1296,9225,0.2,18.2,9.7,20/07/1996,8.5
1297,9225,4.4,18.9,12.6,21/07/1996,6.3
1298,9225,16.6,18.5,13,22/07/1996,5.5
1299,9225,2,17.7,8.7,23/07/1996,9
1300,9225,20.6,15.4,11.4,24/07/1996,4
1301,9225,9.2,18.8,6.3,25/07/1996,12.5
1302,9225,1.4,20.3,11.4,26/07/1996,8.9
1303,9225,29.2,20.2,13.1,27/07/1996,7.1
1304,9225,7.6,18.8,12.7,28/07/1996,6.1
1305,9225,1.2,21,12.5,29/07/1996,8.5
1306,9225,8,17.6,13.4,30/07/1996,4.2
1307,9225,3.8,16.2,10.6,31/07/1996,5.6
1308,9225,5.6,18.2,10.8,1/08/1996,7.4
1309,9225,2,17.4,13,2/08/1996,4.4
1310,9225,2.2,18.1,13,3/08/1996,5.1
1311,9225,5.2,17.7,8,4/08/1996,9.7
1312,9225,15.2,14.8,11,5/08/1996,3.8
1313,9225,4,15.3,2,6/08/1996,13.3
1314,9225,5.2,18.8,7,7/08/1996,11.8
1315,9225,0,20,6,8/08/1996,14
1316,9225,0,20.6,5,9/08/1996,15.6
1317,9225,0,21.2,9.6,10/08/1996,11.6
1318,9225,22.2,16.4,9,11/08/1996,7.4
1319,9225,1.6,18.6,9,12/08/1996,9.6
1320,9225,14.4,14.2,9,13/08/1996,5.2
1321,9225,1.4,16.2,2,14/08/1996,14.2
1322,9225,1.4,17.1,6,15/08/1996,11.1
1323,9225,1.6,17.5,7,16/08/1996,10.5
1324,9225,0,16.5,8,17/08/1996,8.5
1325,9225,0,17.2,9,18/08/1996,8.2
1326,9225,0,18.9,7,19/08/1996,11.9
1327,9225,2,18,13,20/08/1996,5
1328,9225,10.4,16.5,10,21/08/1996,6.5
1329,9225,0.8,18.4,7,22/08/1996,11.4
1330,9225,1.6,18.7,10,23/08/1996,8.7
1331,9225,14.6,16.6,13,24/08/1996,3.6
1332,9225,0,18.1,3,25/08/1996,15.1
1333,9225,0,18.1,6,26/08/1996,12.1
1334,9225,3.2,20.1,11,27/08/1996,9.1
1335,9225,1.6,20.6,13,28/08/1996,7.6
1336,9225,0,23.2,10,29/08/1996,13.2
1337,9225,0,21.6,9,30/08/1996,12.6
1338,9225,7.4,18.6,13,31/08/1996,5.6
1339,9225,0,19.3,7,1/09/1996,12.3
1340,9225,0,21.5,6,2/09/1996,15.5
1341,9225,2.2,18.6,10,3/09/1996,8.6
1342,9225,0.2,19.4,8,4/09/1996,11.4
1343,9225,0,23.6,6,5/09/1996,17.6
1344,9225,4.8,18.2,13,6/09/1996,5.2
1345,9225,2,18.9,12,7/09/1996,6.9
1346,9225,3.4,20.5,11,8/09/1996,9.5
1347,9225,1.4,21.6,11,9/09/1996,10.6
1348,9225,8.6,18.3,15,10/09/1996,3.3
1349,9225,15.8,17.9,8,11/09/1996,9.9
1350,9225,0.8,19.6,11,12/09/1996,8.6
1351,9225,0,22.9,8,13/09/1996,14.9
1352,9225,3.8,20.7,15,14/09/1996,5.7
1353,9225,10,20.2,16,15/09/1996,4.2
1354,9225,7.2,20.2,14,16/09/1996,6.2
1355,9225,0.8,21.5,16,17/09/1996,5.5
1356,9225,6,19.2,14,18/09/1996,5.2
1357,9225,1,18.6,12,19/09/1996,6.6
1358,9225,0,20.7,6,20/09/1996,14.7
1359,9225,0,22.2,8,21/09/1996,14.2
1360,9225,31.2,16.2,11,22/09/1996,5.2
1361,9225,0.6,17.8,12,23/09/1996,5.8
1362,9225,0,19,11,24/09/1996,8
1363,9225,0,20.9,7,25/09/1996,13.9
1364,9225,0,16.8,11,26/09/1996,5.8
